roman,titreLabel,date_de_publication,nombre_de_pages,authorLabel
http://www.wikidata.org/entity/Q124082064,,1897-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124082065,,1898-01-01T00:00:00Z,,L. T. Meade
http://www.wikidata.org/entity/Q124082066,,1900-01-01T00:00:00Z,,James Maclaren Cobban
http://www.wikidata.org/entity/Q124082067,,1841-01-01T00:00:00Z,,Catherine Gore
http://www.wikidata.org/entity/Q124082068,,1867-01-01T00:00:00Z,,Ouida
http://www.wikidata.org/entity/Q124082069,,1872-01-01T00:00:00Z,,James Payn
http://www.wikidata.org/entity/Q124082070,,1871-01-01T00:00:00Z,,Henry Hawley Smart
http://www.wikidata.org/entity/Q124082071,,1897-01-01T00:00:00Z,,Stanley Victor Makower
http://www.wikidata.org/entity/Q124082072,,1902-01-01T00:00:00Z,,Francis Marion Crawford
http://www.wikidata.org/entity/Q124082074,,1870-01-01T00:00:00Z,,Mary Eliza Bramston
http://www.wikidata.org/entity/Q124082075,,1871-01-01T00:00:00Z,,William Blanchard Jerrold
http://www.wikidata.org/entity/Q124082077,,1866-01-01T00:00:00Z,,George Whyte-Melville
http://www.wikidata.org/entity/Q124082079,,1835-01-01T00:00:00Z,,Elizabeth Strutt
http://www.wikidata.org/entity/Q124082082,,1866-01-01T00:00:00Z,,Ouida
http://www.wikidata.org/entity/Q124082084,,1868-01-01T00:00:00Z,,Emily Faithfull
http://www.wikidata.org/entity/Q124082087,,1891-01-01T00:00:00Z,,Frances Charlotte Armstrong
http://www.wikidata.org/entity/Q124082090,,1891-01-01T00:00:00Z,,George Alfred Henty
http://www.wikidata.org/entity/Q124082092,,1885-01-01T00:00:00Z,,Eliza Francisca Werry
http://www.wikidata.org/entity/Q124082094,,1853-01-01T00:00:00Z,,Elizabeth Sara Sheppard
http://www.wikidata.org/entity/Q124082096,,1841-01-01T00:00:00Z,,Frances Trollope
http://www.wikidata.org/entity/Q124082099,,1883-01-01T00:00:00Z,,Henry Solly
http://www.wikidata.org/entity/Q124082102,,1853-01-01T00:00:00Z,,Eyre Evans Crowe
http://www.wikidata.org/entity/Q124082104,,1843-01-01T00:00:00Z,,Georgina Munro
http://www.wikidata.org/entity/Q124082106,,1874-01-01T00:00:00Z,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124082108,,1840-01-01T00:00:00Z,,William Gresley
http://www.wikidata.org/entity/Q124082110,,1873-01-01T00:00:00Z,,Thomas Pemberton
http://www.wikidata.org/entity/Q124082112,,1854-01-01T00:00:00Z,,Louisa Keir Grant
http://www.wikidata.org/entity/Q124082115,,1868-01-01T00:00:00Z,,John Lane Ford
http://www.wikidata.org/entity/Q124082117,,1839-01-01T00:00:00Z,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124082119,,1849-01-01T00:00:00Z,,Lt. Col. Henry Senior
http://www.wikidata.org/entity/Q124082121,,1861-01-01T00:00:00Z,,Anne Marsh
http://www.wikidata.org/entity/Q124082123,,1860-01-01T00:00:00Z,,Janet Maughan
http://www.wikidata.org/entity/Q124082126,,1859-01-01T00:00:00Z,,Matilda Betham-Edwards
http://www.wikidata.org/entity/Q124082128,,1877-01-01T00:00:00Z,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124082131,,1886-01-01T00:00:00Z,,Henry Cadwallader Adams
http://www.wikidata.org/entity/Q124082134,,1890-01-01T00:00:00Z,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124082136,,1868-01-01T00:00:00Z,,George Loftus Tottenham
http://www.wikidata.org/entity/Q124082138,,1875-01-01T00:00:00Z,,Sarah Birkbeck Nevins
http://www.wikidata.org/entity/Q124082141,,1900-01-01T00:00:00Z,,Arabella Kenealy
http://www.wikidata.org/entity/Q124082143,,1848-01-01T00:00:00Z,,Edward Aldam Leatham
http://www.wikidata.org/entity/Q124082145,,1874-01-01T00:00:00Z,,Charlotte Despard
http://www.wikidata.org/entity/Q124082147,,1844-01-01T00:00:00Z,,Peter George Patmore
http://www.wikidata.org/entity/Q124082149,,1893-01-01T00:00:00Z,,Sabine Baring-Gould
http://www.wikidata.org/entity/Q124082152,,1878-01-01T00:00:00Z,,Elinor Louisa Huddart
http://www.wikidata.org/entity/Q124082154,,1838-01-01T00:00:00Z,,George Robert Gleig
http://www.wikidata.org/entity/Q124082156,,1877-01-01T00:00:00Z,,Ellen Buckingham Mathews
http://www.wikidata.org/entity/Q124082158,,1898-01-01T00:00:00Z,,Naunton Wingfield Davies
http://www.wikidata.org/entity/Q124082160,,1876-01-01T00:00:00Z,,William Harrison Ainsworth
http://www.wikidata.org/entity/Q124082164,,1884-01-01T00:00:00Z,,Hugh Conway
http://www.wikidata.org/entity/Q124082166,,1893-01-01T00:00:00Z,,Marcus Clarke
http://www.wikidata.org/entity/Q124082169,,1892-01-01T00:00:00Z,,Frances Hodgson Burnett
http://www.wikidata.org/entity/Q124082171,,1878-01-01T00:00:00Z,,William Cuffe
http://www.wikidata.org/entity/Q124082173,,1893-01-01T00:00:00Z,,William Gordon Stables
http://www.wikidata.org/entity/Q124082175,,1889-01-01T00:00:00Z,,William Sharp
http://www.wikidata.org/entity/Q124082177,,1899-01-01T00:00:00Z,,Edward Cooper
http://www.wikidata.org/entity/Q124082180,,1845-01-01T00:00:00Z,,Jane Louisa Willyams
http://www.wikidata.org/entity/Q124082182,,1881-01-01T00:00:00Z,,Silas K. Hocking
http://www.wikidata.org/entity/Q124082184,,1899-01-01T00:00:00Z,,Rosalie Neish
http://www.wikidata.org/entity/Q124082187,,1890-01-01T00:00:00Z,,Silas K. Hocking
http://www.wikidata.org/entity/Q124082189,,1881-01-01T00:00:00Z,,Amy Dillwyn
http://www.wikidata.org/entity/Q124082191,,1846-01-01T00:00:00Z,,Cecilia Frances Tilley
http://www.wikidata.org/entity/Q124082194,,1889-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124082196,,1867-01-01T00:00:00Z,,Frederick Arnold
http://www.wikidata.org/entity/Q124082198,,1870-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124082200,,1852-01-01T00:00:00Z,,Catherine Frances Cartwright
http://www.wikidata.org/entity/Q124082202,,1900-01-01T00:00:00Z,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124082205,,1894-01-01T00:00:00Z,,Rosa Caroline Praed
http://www.wikidata.org/entity/Q124082207,,1877-01-01T00:00:00Z,,Geraldine May Butt
http://www.wikidata.org/entity/Q124082209,,1884-01-01T00:00:00Z,,Mary Molesworth
http://www.wikidata.org/entity/Q124082212,,1869-01-01T00:00:00Z,,Joseph Hatton
http://www.wikidata.org/entity/Q124082214,,1881-01-01T00:00:00Z,,Richard Doddridge Blackmore
http://www.wikidata.org/entity/Q124082216,,1880-01-01T00:00:00Z,,Mary Hartley
http://www.wikidata.org/entity/Q124082218,,1875-01-01T00:00:00Z,,H. S. Cunningham
http://www.wikidata.org/entity/Q124082221,,1888-01-01T00:00:00Z,,Salome Hocking
http://www.wikidata.org/entity/Q124082223,,1896-01-01T00:00:00Z,,William Dutton Burrard
http://www.wikidata.org/entity/Q124082226,,1884-01-01T00:00:00Z,,Margaret W. Brew
http://www.wikidata.org/entity/Q124082228,,1865-01-01T00:00:00Z,,Anne Marsh
http://www.wikidata.org/entity/Q124082230,,1889-01-01T00:00:00Z,,Henry Johnston
http://www.wikidata.org/entity/Q124082233,,1871-01-01T00:00:00Z,,Sheridan Le Fanu
http://www.wikidata.org/entity/Q124082235,,1895-01-01T00:00:00Z,,Arthur Morrison
http://www.wikidata.org/entity/Q124082237,,1864-01-01T00:00:00Z,,Elizabeth Rundle Charles
http://www.wikidata.org/entity/Q124082239,,1863-01-01T00:00:00Z,,Benjamin Brierley
http://www.wikidata.org/entity/Q111387857,Janjo and Shika: The Battle for Mombasa (1696-1698),1995-03-01T00:00:00Z,,Dan Fulani
http://www.wikidata.org/entity/Q124081835,,1843-01-01T00:00:00Z,,Rosina Bulwer-Lytton
http://www.wikidata.org/entity/Q124081836,,1884-01-01T00:00:00Z,,Elsa d'Esterre-Keeling
http://www.wikidata.org/entity/Q124081837,,1883-01-01T00:00:00Z,,Mary Hay
http://www.wikidata.org/entity/Q124081838,,1892-01-01T00:00:00Z,,Florence Henniker
http://www.wikidata.org/entity/Q124081839,,1895-01-01T00:00:00Z,,William Edward Norris
http://www.wikidata.org/entity/Q124081840,,1898-01-01T00:00:00Z,,Guy Boothby
http://www.wikidata.org/entity/Q124081841,,1889-01-01T00:00:00Z,,William Bury Westall
http://www.wikidata.org/entity/Q124081842,,1848-01-01T00:00:00Z,,James Hannay
http://www.wikidata.org/entity/Q124081843,,1888-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124081844,,1865-01-01T00:00:00Z,,Joseph Hatton
http://www.wikidata.org/entity/Q124081845,,1877-01-01T00:00:00Z,,Emma Hosken Woodward
http://www.wikidata.org/entity/Q124081846,,1877-01-01T00:00:00Z,,Anna Sewell
http://www.wikidata.org/entity/Q124081847,,1876-01-01T00:00:00Z,,William Blanchard Jerrold
http://www.wikidata.org/entity/Q124081848,,1897-01-01T00:00:00Z,,Morice Gerard
http://www.wikidata.org/entity/Q124081849,,1900-01-01T00:00:00Z,,Henry Rider Haggard
http://www.wikidata.org/entity/Q124081850,,1873-01-01T00:00:00Z,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124081851,,1898-01-01T00:00:00Z,,Ralph Connor
http://www.wikidata.org/entity/Q124081852,,1877-01-01T00:00:00Z,,Frances Eleanor Trollope
http://www.wikidata.org/entity/Q124081853,,1849-01-01T00:00:00Z,,William John Bellew Archer
http://www.wikidata.org/entity/Q124081854,,1876-01-01T00:00:00Z,,Mortimer Collins
http://www.wikidata.org/entity/Q124081855,,1881-01-01T00:00:00Z,,William Allison
http://www.wikidata.org/entity/Q124081856,,1895-01-01T00:00:00Z,,Fred T. Jane
http://www.wikidata.org/entity/Q124081857,,1898-01-01T00:00:00Z,,Mary Jane Middlemass
http://www.wikidata.org/entity/Q124081858,,1865-01-01T00:00:00Z,,Mrs. George Haly
http://www.wikidata.org/entity/Q124081859,,1891-01-01T00:00:00Z,,Joseph Henry Shorthouse
http://www.wikidata.org/entity/Q124081860,,1901-01-01T00:00:00Z,,Edward S. Ellis
http://www.wikidata.org/entity/Q124081861,,1873-01-01T00:00:00Z,,James Greenwood
http://www.wikidata.org/entity/Q124081862,,1878-01-01T00:00:00Z,,Isabella Reaney
http://www.wikidata.org/entity/Q124081863,,1859-01-01T00:00:00Z,,Rose Foot
http://www.wikidata.org/entity/Q124081864,,1890-01-01T00:00:00Z,,Ellen Buckingham Mathews
http://www.wikidata.org/entity/Q124081865,,1868-01-01T00:00:00Z,,Elizabeth Taylor
http://www.wikidata.org/entity/Q124081866,,1894-01-01T00:00:00Z,,Thomas A. Pinkerton
http://www.wikidata.org/entity/Q124081867,,1868-01-01T00:00:00Z,,James Payn
http://www.wikidata.org/entity/Q124081868,,1888-01-01T00:00:00Z,,William Delisle Hay
http://www.wikidata.org/entity/Q124081869,,1889-01-01T00:00:00Z,,Charles Gibbon
http://www.wikidata.org/entity/Q124081870,,1880-01-01T00:00:00Z,,Mary Anna Paull
http://www.wikidata.org/entity/Q124081871,,1876-01-01T00:00:00Z,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124081872,,1865-01-01T00:00:00Z,,John Chippendall Montesquieu Bellew
http://www.wikidata.org/entity/Q124081873,,1862-01-01T00:00:00Z,,Augustus Mayhew
http://www.wikidata.org/entity/Q124081874,,1889-01-01T00:00:00Z,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124081875,,1879-01-01T00:00:00Z,,Henry Pottinger
http://www.wikidata.org/entity/Q124081876,,1901-01-01T00:00:00Z,,Thomas A. Pinkerton
http://www.wikidata.org/entity/Q124081877,,1893-01-01T00:00:00Z,,George Manville Fenn
http://www.wikidata.org/entity/Q124081878,,1888-01-01T00:00:00Z,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124081879,,1877-01-01T00:00:00Z,,Charlotte Louisa Hawkins Dempster
http://www.wikidata.org/entity/Q124081880,,1874-01-01T00:00:00Z,,Anne Isabella Thackeray Ritchie
http://www.wikidata.org/entity/Q124081881,,1893-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124081882,,1892-01-01T00:00:00Z,,Edward S. Ellis
http://www.wikidata.org/entity/Q124081883,,1892-01-01T00:00:00Z,,David Christie Murray
http://www.wikidata.org/entity/Q124081884,,1897-01-01T00:00:00Z,,John Conroy Hutcheson
http://www.wikidata.org/entity/Q124081885,,1895-01-01T00:00:00Z,,Samuel Rutherford Crockett
http://www.wikidata.org/entity/Q124081886,,1896-01-01T00:00:00Z,,Lizzie Ellen Tiddeman
http://www.wikidata.org/entity/Q124081887,,1851-01-01T00:00:00Z,,Henry Meredith Parker
http://www.wikidata.org/entity/Q124081888,,1893-01-01T00:00:00Z,,Isabella Banks
http://www.wikidata.org/entity/Q124081889,,1890-01-01T00:00:00Z,,Annie E. Holdsworth
http://www.wikidata.org/entity/Q124081890,,1881-01-01T00:00:00Z,,Victor O'D. Power
http://www.wikidata.org/entity/Q124081891,,1886-01-01T00:00:00Z,,Beatrice Yorke
http://www.wikidata.org/entity/Q124081892,,1891-01-01T00:00:00Z,,Bertha Jane Grundy
http://www.wikidata.org/entity/Q124081893,,1899-01-01T00:00:00Z,,Frances L. Marshall
http://www.wikidata.org/entity/Q124081894,,1888-01-01T00:00:00Z,,George Alfred Henty
http://www.wikidata.org/entity/Q124081895,,1885-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124081896,,1888-01-01T00:00:00Z,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124081897,,1886-01-01T00:00:00Z,,Jessie Fothergill
http://www.wikidata.org/entity/Q124081898,,1895-01-01T00:00:00Z,,Fred Whishaw
http://www.wikidata.org/entity/Q124081899,,1879-01-01T00:00:00Z,,Thomas Pemberton
http://www.wikidata.org/entity/Q124081900,,1892-01-01T00:00:00Z,,William Gordon Stables
http://www.wikidata.org/entity/Q124081901,,1887-01-01T00:00:00Z,,William Gordon Stables
http://www.wikidata.org/entity/Q124081902,,1872-01-01T00:00:00Z,,William Harrison Ainsworth
http://www.wikidata.org/entity/Q124081903,,1893-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124081904,,1889-01-01T00:00:00Z,,Algernon Gissing
http://www.wikidata.org/entity/Q124081905,,1901-01-01T00:00:00Z,,Richard Marsh
http://www.wikidata.org/entity/Q124081906,,1899-01-01T00:00:00Z,,George Alfred Henty
http://www.wikidata.org/entity/Q124081907,,1851-01-01T00:00:00Z,,James Grant
http://www.wikidata.org/entity/Q124081908,,1877-01-01T00:00:00Z,,Henry Hawley Smart
http://www.wikidata.org/entity/Q124081909,,1884-01-01T00:00:00Z,,Hugh Conway
http://www.wikidata.org/entity/Q124081910,,1890-01-01T00:00:00Z,,Helen Milman
http://www.wikidata.org/entity/Q124081911,,1881-01-01T00:00:00Z,,Louisa Ruth Lowe
http://www.wikidata.org/entity/Q124081912,,1868-01-01T00:00:00Z,,George Alfred Lawrence
http://www.wikidata.org/entity/Q124081913,,1872-01-01T00:00:00Z,,Hugh Mulleneux Walmsley
http://www.wikidata.org/entity/Q124081915,,1893-01-01T00:00:00Z,,Edith C. Kenyon
http://www.wikidata.org/entity/Q124081916,,1879-01-01T00:00:00Z,,Grace Stebbing
http://www.wikidata.org/entity/Q124081917,,1890-01-01T00:00:00Z,,Florence Marryat
http://www.wikidata.org/entity/Q124081918,,1890-01-01T00:00:00Z,,F. M. Allen
http://www.wikidata.org/entity/Q124081920,,1852-01-01T00:00:00Z,,Dinah Craik
http://www.wikidata.org/entity/Q124081921,,1869-01-01T00:00:00Z,,George Alfred Lawrence
http://www.wikidata.org/entity/Q124081922,,1872-01-01T00:00:00Z,,Susannah Mary Paull
http://www.wikidata.org/entity/Q124081924,,1869-01-01T00:00:00Z,,Henry Hawley Smart
http://www.wikidata.org/entity/Q124081925,,1875-01-01T00:00:00Z,,Mary Hay
http://www.wikidata.org/entity/Q124081926,,1896-01-01T00:00:00Z,,Henry Martineau Greenhow
http://www.wikidata.org/entity/Q124081927,,1873-01-01T00:00:00Z,,Julian Hawthorne
http://www.wikidata.org/entity/Q124081928,,1848-01-01T00:00:00Z,,William Hamilton Maxwell
http://www.wikidata.org/entity/Q124081929,,1887-01-01T00:00:00Z,,Annie Shepherd Swan
http://www.wikidata.org/entity/Q124081930,,1892-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124081932,,1888-01-01T00:00:00Z,,Emma Marshall
http://www.wikidata.org/entity/Q124081933,,1893-01-01T00:00:00Z,,Mary Emma Martin
http://www.wikidata.org/entity/Q124081934,,1864-01-01T00:00:00Z,,Edmund Hodgson Yates
http://www.wikidata.org/entity/Q124081935,,1891-01-01T00:00:00Z,,Mary Jemima Albert
http://www.wikidata.org/entity/Q124081936,,1852-01-01T00:00:00Z,,Herbert Byng Hall
http://www.wikidata.org/entity/Q124081937,,1848-01-01T00:00:00Z,,Fredrika Bremer
http://www.wikidata.org/entity/Q109603367,,,,Eiji Ōishi
http://www.wikidata.org/entity/Q109603850,,2018-12-15T00:00:00Z,,Ruka Kosaka
http://www.wikidata.org/entity/Q109607124,,2001-01-01T00:00:00Z,,Jenoyne Adams
http://www.wikidata.org/entity/Q109646884,,2021-01-01T00:00:00Z,,Martina Clavadetscher
http://www.wikidata.org/entity/Q109647004,Knochenlieder,2017-01-01T00:00:00Z,,Martina Clavadetscher
http://www.wikidata.org/entity/Q109918779,X-100 roman,1988-01-01T00:00:00Z,,Emil Filipčič
http://www.wikidata.org/entity/Q109940453,The hand I fan with,1996-01-01T00:00:00Z,,Tina McElroy Ansa
http://www.wikidata.org/entity/Q109942843,,2021-09-14T00:00:00Z,,Monica Byrne
http://www.wikidata.org/entity/Q109972907,,1992-01-01T00:00:00Z,,Eduardo Mendoza Garriga
http://www.wikidata.org/entity/Q109984510,Nefario,1974-01-01T00:00:00Z,,Augustus C. L. Arnold
http://www.wikidata.org/entity/Q109984846,Nanjing Requiem,2011-01-01T00:00:00Z,,Ha Jin
http://www.wikidata.org/entity/Q109985042,The genocide files,1997-01-01T00:00:00Z,,N. Xavier Arnold
http://www.wikidata.org/entity/Q109990769,,2021-01-01T00:00:00Z,,Søren Pilmark
http://www.wikidata.org/entity/Q110014113,Les Fantômes du Brésil,2006-01-01T00:00:00Z,,Florent Couao-Zotti
http://www.wikidata.org/entity/Q110038395,Notre pain de chaque nuit,1998-01-01T00:00:00Z,,Florent Couao-Zotti
http://www.wikidata.org/entity/Q110049790,,,,Carina Rozenfeld
http://www.wikidata.org/entity/Q110049790,,,,CJ Daugherty
http://www.wikidata.org/entity/Q110050333,Контраендорфин,2020-01-01T00:00:00Z,,Svetislav Basara
http://www.wikidata.org/entity/Q110088155,Rineck - Traum und Fluch der Landfahrer,1937-01-01T00:00:00Z,,Irma von Drygalski
http://www.wikidata.org/entity/Q110088316,Rineck - Traum und Fluch der Landfahrer,1940-01-01T00:00:00Z,,Irma von Drygalski
http://www.wikidata.org/entity/Q110088562,Rineck - Traum und Fluch der Landfahrer,1995-01-01T00:00:00Z,,Irma von Drygalski
http://www.wikidata.org/entity/Q110091481,After the Garden,1987-01-01T00:00:00Z,,Doris Jean Austin
http://www.wikidata.org/entity/Q110119935,"Kraj, kjer se izpolnijo vse vaše želje",2021-01-01T00:00:00Z,,Miha Mazzini
http://www.wikidata.org/entity/Q110135677,Le Cantique des cannibales,2004-01-01T00:00:00Z,,Florent Couao-Zotti
http://www.wikidata.org/entity/Q110149420,Ljubezen v f-molu,1987-01-01T00:00:00Z,,Elza Budau
http://www.wikidata.org/entity/Q110152712,Hudi dol,1983-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q110154936,,2014-01-01T00:00:00Z,,Mårten Melin
http://www.wikidata.org/entity/Q110154949,,2015-01-01T00:00:00Z,,Mårten Melin
http://www.wikidata.org/entity/Q110190171,"Raphaël, pages de la vingtième année",1849-01-01T00:00:00Z,,Alphonse de Lamartine
http://www.wikidata.org/entity/Q110252725,Pod Kapturem,2021-01-01T00:00:00Z,344,
http://www.wikidata.org/entity/Q110271795,The Canadian Brothers,1840-01-01T00:00:00Z,,John Richardson
http://www.wikidata.org/entity/Q110280387,,1915-05-01T00:00:00Z,,William Wallace Cook
http://www.wikidata.org/entity/Q110288066,,1898-01-01T00:00:00Z,,Marian Vayreda i Vila
http://www.wikidata.org/entity/Q110293240,Selige Witwen,2001-01-01T00:00:00Z,,Ingrid Noll
http://www.wikidata.org/entity/Q110300028,جنون الحكاية - قجدع,1999-01-01T00:00:00Z,176,kamel farhan saleh
http://www.wikidata.org/entity/Q110343384,El fill de l'italià,2019-01-01T00:00:00Z,,Rafael Nadal i Farreras
http://www.wikidata.org/entity/Q110435053,Hong Bo Tan atawa Kwo Lay Yen,1932-05-15T00:00:00Z,,Tan Tek Ho
http://www.wikidata.org/entity/Q110438240,Antara persoedaraan dan pertjintaan,1930-01-01T00:00:00Z,,Thio Tjin Boen
http://www.wikidata.org/entity/Q110444156,Bertie's Escapade,1949-01-01T00:00:00Z,,Kenneth Grahame
http://www.wikidata.org/entity/Q110447564,Ruchome schody,1995-01-01T00:00:00Z,,Zofia Romanowicz
http://www.wikidata.org/entity/Q110452439,"It Kie Tho atawa satoe perampok jang sanget kedjem, tapi mempoenjai ilmoe silat jang sanget tinggi",1931-11-15T00:00:00Z,,Tan Tek Ho
http://www.wikidata.org/entity/Q110459934,Trzecia płeć,1934-01-01T00:00:00Z,,Tadeusz Dołęga-Mostowicz
http://www.wikidata.org/entity/Q110463019,,,,Manuel Brunet i Solà
http://www.wikidata.org/entity/Q110491565,,2020-01-01T00:00:00Z,,Borut Kraševec
http://www.wikidata.org/entity/Q110546185,Igra s hudičevim repom,1978-01-01T00:00:00Z,,Vitomil Zupan
http://www.wikidata.org/entity/Q110570500,Intet,2000-01-01T00:00:00Z,,Janne Teller
http://www.wikidata.org/entity/Q110588785,,,,
http://www.wikidata.org/entity/Q110589677,Uharte bat Venusen,2021-01-01T00:00:00Z,,Xabier Amuriza
http://www.wikidata.org/entity/Q110636824,Anak Siapa,1921-01-01T00:00:00Z,,Thio Tjin Boen
http://www.wikidata.org/entity/Q110638198,,1919-12-07T00:00:00Z,,Theodore Solomons
http://www.wikidata.org/entity/Q110663102,Sam Tian Hwee atawa Satoe perkoempoelan resia,1932-06-15T00:00:00Z,,Tan Tek Ho
http://www.wikidata.org/entity/Q110686895,Hidoep,1940-01-01T00:00:00Z,,Liem Khing Hoo
http://www.wikidata.org/entity/Q110718410,Sonne und Beton,2017-03-10T00:00:00Z,,Felix Lobrecht
http://www.wikidata.org/entity/Q110727623,,1926-12-08T00:00:00Z,,Harold Lamb
http://www.wikidata.org/entity/Q110730689,A Little Piece of Sky,2002-01-01T00:00:00Z,,Nicole Bailey-Williams
http://www.wikidata.org/entity/Q110730862,Soen Bang Yan Gie atawa Ketjoerangan jang Terbales Kedjadian di Djeman Liat Kok v. 01 ﻿,1936-01-01T00:00:00Z,,Lie Lin Leng
http://www.wikidata.org/entity/Q110731987,Death of an Author,1947-01-01T00:00:00Z,,Cecil Street
http://www.wikidata.org/entity/Q110732391,,2017-01-01T00:00:00Z,,Ayobami Adebayo
http://www.wikidata.org/entity/Q110752713,,1926-01-01T00:00:00Z,,Léon Groc
http://www.wikidata.org/entity/Q110754760,,1926-12-31T00:00:00Z,,W. C. Tuttle
http://www.wikidata.org/entity/Q110763930,,,,
http://www.wikidata.org/entity/Q110772380,Men Cry in the Dark,1997-01-01T00:00:00Z,,Michael Baisden
http://www.wikidata.org/entity/Q110772438,Naming the New World,1997-01-01T00:00:00Z,,Calvin Baker
http://www.wikidata.org/entity/Q110797430,Tros,2017-01-01T00:00:00Z,,Rafael Vallbona i Sallent
http://www.wikidata.org/entity/Q110805445,oen Bang Yan Gie atawa Ketjoerangan jang Terbales Kedjadian di Djeman Liat Kok vol 2,1936-01-01T00:00:00Z,,Lie Lin Leng
http://www.wikidata.org/entity/Q110813187,The Adventures of Dillon Helbig's Crismis,,81,Dillon Helbig
http://www.wikidata.org/entity/Q110814125,Der Gedankenleser,2010-03-08T00:00:00Z,304,Jürgen Domian
http://www.wikidata.org/entity/Q110832920,In the Game,1991-01-01T00:00:00Z,,Nikki Baker
http://www.wikidata.org/entity/Q110859954,,,,Hotate Shinkawa
http://www.wikidata.org/entity/Q110874998,ハーモニー,2008-01-01T00:00:00Z,,Project Itoh
http://www.wikidata.org/entity/Q110895870,今夜、世界からこの恋が消えても,2020-01-01T00:00:00Z,,Misaki Ichijō
http://www.wikidata.org/entity/Q110924321,Soen Bang Yan Gie atawa Ketjoerangan jang Terbales Kedjadian di Djeman Liat Kok,1936-01-01T00:00:00Z,,Lie Lin Leng
http://www.wikidata.org/entity/Q110937555,Pan de limón con semillas de amapola,2016-01-01T00:00:00Z,,Cristina Campos
http://www.wikidata.org/entity/Q110961444,,2021-01-01T00:00:00Z,,Klas Östergren
http://www.wikidata.org/entity/Q111015002,,1992-01-01T00:00:00Z,,Fred Saberhagen
http://www.wikidata.org/entity/Q111015002,,1992-01-01T00:00:00Z,,James V. Hart
http://www.wikidata.org/entity/Q111031672,Dia atawa Boekan,1930-01-01T00:00:00Z,,Tan Tjin Kang
http://www.wikidata.org/entity/Q111034261,,,,Li Chiao
http://www.wikidata.org/entity/Q111079755,,2015-01-01T00:00:00Z,,Kate Morton
http://www.wikidata.org/entity/Q111079762,,,,Kate Morton
http://www.wikidata.org/entity/Q111095468,Hide,2007-01-01T00:00:00Z,,Lisa Gardner
http://www.wikidata.org/entity/Q111109502,Σασμός,2019-01-01T00:00:00Z,,Spiros Petroulakis
http://www.wikidata.org/entity/Q111153476,,,,
http://www.wikidata.org/entity/Q111204133,,,,Adrien Bertrand
http://www.wikidata.org/entity/Q111218648,Lágerek népe,1947-01-01T00:00:00Z,,István Örkény
http://www.wikidata.org/entity/Q111232859,,,,Sylva Nze Ifedigbo
http://www.wikidata.org/entity/Q111233232,Talk to me,2018-12-24T00:00:00Z,,Dami Ajayi
http://www.wikidata.org/entity/Q111235066,The Potter’s Wheel,1974-01-01T00:00:00Z,,Chukwuemeka Ike
http://www.wikidata.org/entity/Q111235078,Stay with me.,2017-01-01T00:00:00Z,,Ayobami Adebayo
http://www.wikidata.org/entity/Q111235111,The Return of Ikenga,1980-01-01T00:00:00Z,,Chukwuemeka Ohuka
http://www.wikidata.org/entity/Q111235140,The New Man.,1994-01-01T00:00:00Z,,Femi Ademiluyi
http://www.wikidata.org/entity/Q111235187,The Street.,1999-01-01T00:00:00Z,,Biyi Bandele
http://www.wikidata.org/entity/Q111235228,The Voice,1964-01-01T00:00:00Z,,Gabriel Okara
http://www.wikidata.org/entity/Q111235287,Lonely Days,2006-01-01T00:00:00Z,,Bayo Adebowale
http://www.wikidata.org/entity/Q111235453,Not with silver.,2007-01-01T00:00:00Z,,Simi Bedford
http://www.wikidata.org/entity/Q111235541,Unbridled,2007-04-01T00:00:00Z,,Jude Dibia
http://www.wikidata.org/entity/Q111235617,Violence,1979-01-01T00:00:00Z,,Festus Iyayi
http://www.wikidata.org/entity/Q111238771,Amina,1982-01-01T00:00:00Z,,Mohammad Umar
http://www.wikidata.org/entity/Q111238778,Arrows of God.,1964-01-01T00:00:00Z,,Chinua Achebe
http://www.wikidata.org/entity/Q111238791,Behind the clouds,1982-01-01T00:00:00Z,,Ifeoma Okoye
http://www.wikidata.org/entity/Q124080874,,1894-01-01T00:00:00Z,,L. T. Meade
